,id_komentar,nama_akun,tanggal,text_cleaning,text_cleaning_cleaned,sentimen,text_cleaning_initial
1379,Ugywf-kHMDJPffnNE154AaABAg,anak malaysia,2023-03-27 22:03:08+00:00,  punya uang senyam senyum ganti nambah subsidi   miskin makin singkir ganti kendara alas polusi dl udara bersih bikin mahal mungkin harga kendara utama trapotasi umum tenaga dg tiket murah semua rakyat rasa uang subsidi buat   lebih utama banding buang bantu beli utama butuh masarakat umum mudah seluruh rakyat sejatera luar negri tahu butuh masya rakat umum   utama beres baru tahap lai turut kasih subsidi alat alat tani mubil angkut inti   mudah masarakat kecil utama utama tani   kendara sifat pribadi mending angkut umum,uang senam senyum ganti tambah subsidi miskin singkir ganti kendara alas polusi udara bersih bikin mahal harga kendara utama trapotasi tenaga tiket murah rakyat uang subsidi utama banding buang bantu beli utama butuh masarakat mudah rakyat sejatera negeri butuh masya rakat utama beres tahap lai kasih subsidi alat alat tani mubil angkut inti mudah masarakat utama utama tani kendara sifat pribadi mending angkut,negatif,  punya uang senam senyum ganti menambah subsidi   miskin makin singkir ganti kendara alas polusi dulu udara bersih bikin mahal mungkin harga kendara utama trapotasi umum tenaga dengan tiket murah semua rakyat rasa uang subsidi buat   lebih utama banding buang bantu beli utama butuh masarakat umum mudah seluruh rakyat sejatera luar negeri tahu butuh masya rakat umum   utama beres baru tahap lai turut kasih subsidi alat alat tani mubil angkut inti   mudah masarakat kecil utama utama tani   kendara sifat pribadi mending angkut umum
1380,UgwhZbZHYSmbMOXcD8l4AaABAg,Gakebagiannama,2023-03-24 08:20:21+00:00,gimana gimana terima subsidi va kuat ngecharge motor,terima subsidi va kuat ngecharge motor,positif,bagaimana bagaimana terima subsidi va kuat ngecharge motor
1381,Ugx919A2Cesn2n_52xt4AaABAg,TOYINK,2023-03-24 06:36:22+00:00,bukan teman   data   mungkin banyak orang kaya nyamar muskin perintah  ,teman data orang samar muskin perintah,negatif,bukan teman   data   mungkin banyak orang kayak menyamar muskin perintah  
1382,UgwBANlal9hvYzH00SF4AaABAg,DJ TOP,2023-03-24 05:46:31+00:00,pinter banget perintah kirain cuma cuma nyata mancing pabrik mol indonesia,pintar perintah kira nyata mancing pabrik mol indonesia,positif,pintar banget perintah kiraan cuma cuma nyata mancing pabrik mol indonesia
1383,UgxGzTPa8UcF32S6nAV4AaABAg,Partogam Simanullang,2023-03-22 02:17:12+00:00,keren banget pantun tim kreatif podcast bawa narasi beri insentif gelas kopi ,keren pantun tim kreatif podcast bawa narasi insentif gelas kopi,negatif,keren banget pantun tim kreatif podcast bawa narasi beri insentif gelas kopi 
1384,UgwMTTiyuO_cqV7_TsF4AaABAg,mojopahit bangkit,2023-03-21 23:41:04+00:00,moga babgsa depan jadi bangsa   lapar tani tak pernah urus,moga babgsa bangsa lapar tani urus,negatif,semoga babgsa depan jadi bangsa   lapar tani tak pernah urus
1385,UgwudiXOTw81n5ewLpZ4AaABAg,Abdul Kharim,2023-03-21 17:25:52+00:00,smga makin maju n thank you info bunda cntik n smga brkah amin,moga maju terima kasih info bunda cantik moga brkah amin,positif,semoga makin maju dan terima kasih kamu info bunda cantik dan semoga brkah amin
1386,Ugziu8DccxipR38tn_x4AaABAg,imamMahdi,2023-03-21 08:41:37+00:00,paling bocor tu dana negara banyakin balon balon ganti kempesin   rata ukur     tau,bocor dana negara banyak balon balon ganti kempesin ukur tau,negatif,paling bocor itu dana negara perbanyak balon balon ganti kempesin   rata ukur     tau
1387,Ugy7YRz70YviaYqPgv54AaABAg,Deny Noegraha,2023-03-21 08:24:34+00:00,aneh kendara   punya orang mampu  kok  subsidi lihat perintah pihak orang mampu usaha,aneh kendara orang subsidi lihat perintah orang usaha,negatif,aneh kendara   punya orang mampu  kok  subsidi lihat perintah pihak orang mampu usaha
1388,UgxGNIEPYjgRYZhPa3t4AaABAg,Mukidi tamak,2023-03-21 08:14:20+00:00,lebih pilih kendara bahan bakar fosil,pilih kendara bahan bakar fosil,negatif,lebih pilih kendara bahan bakar fosil
1389,UgyrKpO_VpK78yfAOgN4AaABAg,Sutris chanel,2023-03-20 23:35:54+00:00,motor batrai nyewa mungkin berat hitung lebih boros motor bensin banyak motor   jarang jalan,motor batrai sewa berat hitung boros motor bensin motor jarang jalan,negatif,motor batrai menyewa mungkin berat hitung lebih boros motor bensin banyak motor   jarang jalan
1390,UgxZ0M18vXoEo6OYF7d4AaABAg,Bagus Suada,2023-03-20 18:15:56+00:00,padahal beli sayang s jamin bank padahal perlu dana buat kembang usaha,beli sayang si jamin bank dana kembang usaha,positif,padahal beli sayang si jamin bank padahal perlu dana buat kembang usaha
1391,UgzL91UzGKo1pkvfKyJ4AaABAg,Bahar Odon,2023-03-20 17:31:00+00:00,pegawai negeri karyawan swasta cepat alih kendara ganti baterai pasti mampu baik cicil maupun kontan gantung dapat masing,pegawai negeri karyawan swasta cepat alih kendara ganti baterai cicil kontan gantung,positif,pegawai negeri karyawan swasta cepat alih kendara ganti baterai pasti mampu baik cicil maupun kontan gantung dapat masing
1392,UgzRTNvVHLe9T5a3mVd4AaABAg,Bl4ckTwT,2023-03-20 12:53:16+00:00,ironi subsidi perintah barang   beli harga subsidi   beri alas barang susah harga upping   mau,ironi subsidi perintah barang beli harga subsidi alas barang susah harga upping,positif,ironi subsidi perintah barang   beli harga subsidi   beri alas barang susah harga upping   mau
1393,UgxNEKQidoYA3B4jwqJ4AaABAg,M Hasan,2023-03-20 12:42:51+00:00,saran   subsidi   brand bagus dong kymco xiaomi honda kwalitas bagus,saran subsidi merek bagus kymco xiaomi honda kualitas bagus,negatif,saran   subsidi   merek bagus dong kymco xiaomi honda kualitas bagus
1394,Ugw42pkRRU04i9q1PbV4AaABAg,Atika Cimut,2023-03-20 12:10:30+00:00,palembang rak bos,palembang rak bos,positif,palembang rak bos
1395,UgwaG-xEzdg7XjYJLp94AaABAg,al faisal,2023-03-20 06:07:53+00:00,subsidi   kurang tepat  ,subsidi,negatif,subsidi   kurang tepat  
1396,UgwfMyCgv4kV-coDsih4AaABAg,Matjebon Klumen,2023-03-20 04:00:02+00:00,charging station dimsna,charging station dimsna,netral,charging station dimsna
1397,UgxtaZMU0DqENeHwiQh4AaABAg,Cuyung Adih,2023-03-20 02:49:16+00:00,jaman jokowi banyak atur program tambah susah cari makan boro motor lis,jaman jokowi atur program susah cari makan boro motor lis,negatif,jaman jokowi banyak atur program tambah susah cari makan boro motor lis
1398,UgzT_lQWNkwssp1tHip4AaABAg,Zulpikar Pikar,2023-03-19 23:35:55+00:00, ingat  kompor,kompor,negatif, ingat  kompor
1399,UgzMLOSDZhbuLiH1-Ph4AaABAg,Mochammad Subekhi,2023-03-19 23:13:12+00:00,mending subsidi sembako rakyat miskin kenyang,mending subsidi sembako rakyat miskin kenyang,negatif,mending subsidi sembako rakyat miskin kenyang
1400,Ugy5vBiOTQq-I_bAQnt4AaABAg,Pramudya yudika Wijaya,2023-03-19 19:37:08+00:00,   dengar  jujur   aneh sih wong bangkit jawa bal pluit   pake batu bara,dengar jujur aneh orang bangkit jawa bal pluit pakai batu bara,positif,   dengar  jujur   aneh sih orang bangkit jawa bal pluit   pakai batu bara
1401,UgynB3UidfEF4bLdBLV4AaABAg,Dia Melisah,2023-03-19 15:22:13+00:00,wacana tuju orang   milik uang lebih   beli buat subsidi gt mending uang buat sumbang rakyat     mampu bnyak rakyat   hidup kurang buat makan   susah boro beli,wacana tuju orang milik uang beli subsidi mending uang sumbang rakyat rakyat hidup makan susah boro beli,negatif,wacana tuju orang   milik uang lebih   beli buat subsidi begitu mending uang buat sumbang rakyat     mampu banyak rakyat   hidup kurang buat makan   susah boro beli
1402,UgxFB9-TBq2I-PCc1-94AaABAg,Rey reyreynaldy,2023-03-19 14:56:29+00:00,moga depan program konversi bbm dg harga jangkau sangat sayang salah satu jenis tua   koleksi sekarang,moga program konversi bahan bakar minyak harga jangkau sayang salah jenis tua koleksi,negatif,semoga depan program konversi bahan bakar minyak dengan harga jangkau sangat sayang salah satu jenis tua   koleksi sekarang
1403,Ugw7nayJpxD442q5gHN4AaABAg,Asep Shalikhin,2023-03-19 14:46:16+00:00,biarpun subsidi   kebel semua punya kendara sendiri makin macet jalan jasa angkut   naik   hasil cuma cukup butuh hari hari,biarpun subsidi kebel kendara macet jalan jasa angkut hasil butuh,negatif,biarpun subsidi   kebel semua punya kendara sendiri makin macet jalan jasa angkut   naik   hasil cuma cukup butuh hari hari
1404,UgzP0EhajXkcOybuFoV4AaABAg,Winter Soldier,2023-03-19 14:33:23+00:00,   benar  harus perintah mndukung kndaraan umum subsidi bus krl dl jangkau masyarakat bukan malah disuru beli motor baru tambah macet atuh,perintah dukung kndaraan subsidi bus kereta listrik jangkau masyarakat disuru beli motor macet atuh,negatif,   benar  harus perintah mendukung kndaraan umum subsidi bus kereta listrik dulu jangkau masyarakat bukan malah disuru beli motor baru tambah macet atuh
1405,UgwcSgD5Rq9M8U6d7et4AaABAg,SADEWABAYU,2023-03-19 14:32:21+00:00,  perlu subsidi ngapain   mau punya subsidi   beli udh atas rata   perlu subsidi,subsidi subsidi beli subsidi,positif,  perlu subsidi apa   mau punya subsidi   beli sudah atas rata   perlu subsidi
1406,UgwdgzI5ASta-Fimw_54AaABAg,S.E.P_54,2023-03-19 14:22:37+00:00,apa pihak jual   naikin harga dulu harga   harus jt dijadiin jt kena subsidi jt balik jt   gitu serius binggung ni,jual naik harga harga juta jadi juta kena subsidi juta juta serius binggung,negatif,apa pihak jual   naikan harga dulu harga   harus juta dijadikan juta kena subsidi juta balik juta   begitu serius binggung nih
1407,UgwawWynVjz5kJ5v7O54AaABAg,Pangeran Chadas,2023-03-19 14:16:23+00:00,proyek proyek,proyek proyek,netral,proyek proyek
1408,Ugxl0X9jOXzXJ8Ys4lZ4AaABAg,Hendra Budiman,2023-03-19 08:32:48+00:00, tahun    punya tertawa    tahun  mulai rewel utama baterai   mulai lemah   papa   beli baterai     bosan baterai   ganti harga jual lumayan anjlok,tertawa rewel utama baterai lemah papa beli baterai bosan baterai ganti harga jual lumayan anjlok,negatif, tahun    punya tertawa    tahun  mulai rewel utama baterai   mulai lemah   papa   beli baterai     bosan baterai   ganti harga jual lumayan anjlok
1409,Ugy6fF6_fncwQWJSaHR4AaABAg,gibranishar_official,2023-03-19 07:39:32+00:00,moga punya produk anak bangsa aamiin allah yarobbal alamin,moga produk anak bangsa amin yarobbal alamin,positif,semoga punya produk anak bangsa amin allah yarobbal alamin
1410,UgycN9VgsU8g5oRO1jR4AaABAg,Nur,2023-03-18 20:17:58+00:00,subsidi  kok  kendara alangkah baik angarannya buat bangun pabrik pupuk tani susah sekarang tolong pikir nasip tani,subsidi kendara alangkah angarannya bangun pabrik pupuk tani susah tolong pikir nasip tani,positif,subsidi  kok  kendara alangkah baik angarannya buat bangun pabrik pupuk tani susah sekarang tolong pikir nasip tani
1411,UgxvF6JPNWM3XKF2cod4AaABAg,L∆nd~Cru!s!ng,2023-03-18 19:39:52+00:00,blong rem   tanya siap betul siap market sistem,blong rem market sistem,negatif,blong rem   tanya siap betul siap market sistem
1412,Ugy786QITP4u_y28ShZ4AaABAg,ˌwo͝olvəˈrēn,2023-03-18 19:39:12+00:00,subsidi juta,subsidi juta,positif,subsidi juta
1413,UgwCrl-OQrWKvrU1mGh4AaABAg,Healthy Life,2023-03-18 17:19:46+00:00,lebih baik remaja lama drpd buat baru   mmg tuju ramah lingkung     booming jenis bbm langka buat sampah otomotif makin byk lebih baik lama remaja hemat bbm lagi kualitas   kokoh lama akan selamat   jd prioritas   dlm kendara,remaja tuju ramah lingkung booming jenis bahan bakar minyak langka sampah otomotif remaja hemat bahan bakar minyak kualitas kokoh selamat prioritas kendara,negatif,lebih baik remaja lama daripada buat baru   memang tuju ramah lingkung     booming jenis bahan bakar minyak langka buat sampah otomotif makin banyak lebih baik lama remaja hemat bahan bakar minyak lagi kualitas   kokoh lama akan selamat   jadi prioritas   dalam kendara
1414,UgyydhF3-fUUxJl51dV4AaABAg,Iman Ce,2023-03-18 14:17:57+00:00,  perlu subsidi didik butuh didik bukan butuh sehat   subsidi bukan masyarakt kecil bawah garis mikin blm punya angan angan beli,subsidi didik butuh didik butuh sehat subsidi masyarakt garis mikin angan angan beli,negatif,  perlu subsidi didik butuh didik bukan butuh sehat   subsidi bukan masyarakt kecil bawah garis mikin belum punya angan angan beli
1415,UgyDKiMKUSFobJDUG9F4AaABAg,Arief HadiSusanto,2023-03-18 02:03:45+00:00,perintah lucu infrastruktur spklu siap rata gembar gembor insentif beli kendara terus tanya dua insentif laku beli cash apa kredit jelas,perintah lucu infrastruktur spklu gembar gembor insentif beli kendara insentif laku beli cash kredit,negatif,perintah lucu infrastruktur spklu siap rata gembar gembor insentif beli kendara terus tanya dua insentif laku beli cash apa kredit jelas
1416,Ugy6XWbAXRT2xd1t6cp4AaABAg,Zhariva Almira,2023-03-17 00:02:48+00:00,  perlu subsidi buang anggar   beli tengah atas,subsidi buang anggar beli,negatif,  perlu subsidi buang anggar   beli tengah atas
1417,UgwhJX-st3FeLKyurK54AaABAg,Muhamad Davin,2023-03-16 23:30:24+00:00,yank takut masyarakat bagaimana habis jalan harga batre   mahal jka batre rusak,sayang takut masyarakat habis jalan harga baterai mahal baterai rusak,positif,sayang takut masyarakat bagaimana habis jalan harga baterai   mahal jika baterai rusak
1418,UgwFvjLfdYfCYDWVfdh4AaABAg,Samuel Sinaga,2023-03-16 17:39:17+00:00,orang kaya beri bantu alias insentif alias subsidi jaya negrinya si jokowi,orang bantu alias insentif alias subsidi jaya negrinya jokowi,positif,orang kayak beri bantu alias insentif alias subsidi jaya negrinya sih jokowi
1419,UgwPn-r-WqtO-5thn3F4AaABAg,Ignatius Bimo,2023-03-16 08:12:19+00:00,infrastruktur   masif,infrastruktur masif,negatif,infrastruktur   masif
1420,UgzdMErvwsK1yxsHxZd4AaABAg,Albert,2023-03-16 07:40:11+00:00,suka banget kak shania bawain berita si cantik cerdas,suka kak shania bawain berita cantik cerdas,negatif,suka banget kak shania bawain berita sih cantik cerdas
1421,UgwCl9-dPu-nAtMTp7B4AaABAg,eli astuti,2023-03-16 06:16:06+00:00,  banjir korslet nanjak gunung   curam sprt dieng mampu,banjir korslet nanjak gunung curam dieng,negatif,  banjir korslet nanjak gunung   curam seperti dieng mampu
1422,UgyqmNp8--s6MVo7Fft4AaABAg,Jansen Gunawan,2023-03-16 04:17:35+00:00,nan,nan,netral,nan
1423,UgxstQlQ7hpqGWJm3xt4AaABAg,Hidayati Christen,2023-03-16 03:42:02+00:00,nan,nan,netral,nan
1424,Ugyp_-Fi49XzP7pZzu14AaABAg,Arya dwiguna,2023-03-16 01:48:49+00:00,padahal mjelang lebaran laris manis cuma pngisian daya charger batre   siap apa,mjelang lebaran laris manis pngisian daya charger baterai,negatif,padahal mjelang lebaran laris manis cuma pngisian daya charger baterai   siap apa
1425,UgzMZ86yeNtFLFjcQ-14AaABAg,wikiwor wikipedia,2023-03-16 01:41:58+00:00,nunggu murah harga juta beli,tunggu murah harga juta beli,positif,menunggu murah harga juta beli
1426,UgwvrWm0Ea1WWp8IaBl4AaABAg,samsul arifin,2023-03-16 01:24:50+00:00,dfsk gelora e dong,dfsk gelora e,netral,dfsk gelora e dong
1427,UgwjbgJ5r3DxXKFWEYd4AaABAg,demiglas,2023-03-15 23:58:54+00:00,    ketilep anggar,ketilep anggar,positif,    ketilep anggar
1428,UgwlYKh-eS-dsg-BNAx4AaABAg,Chanelku,2023-03-15 18:17:28+00:00,  kaya makin kaya   miskin makin miskin,miskin miskin,negatif,  kayak makin kayak   miskin makin miskin
1429,Ugz8NkfJ2-v_bemYk_t4AaABAg,Bangnav Bangewok,2023-03-15 16:46:05+00:00,mana esemka  kok  hilang cinta produk produk indonesia,esemka hilang cinta produk produk indonesia,positif,mana esemka  kok  hilang cinta produk produk indonesia
1430,Ugy-gxGZ4C5WcgVcMKt4AaABAg,tahu caplock,2023-03-15 15:22:03+00:00,apabole jt subsidi sekolah ahli otomotiv   satu murid apa iya produksi  semua  instrumen lokal apa benar krisis bgini motor bikin perut kenyang apa mungkin tuker tambah sama motor bensin dapet jt,apabole juta subsidi sekolah ahli otomotiv murid produksi instrumen lokal krisis motor bikin perut kenyang tukar motor bensin juta,positif,apabole juta subsidi sekolah ahli otomotiv   satu murid apa iya produksi  semua  instrumen lokal apa benar krisis begini motor bikin perut kenyang apa mungkin tukar tambah sama motor bensin dapat juta
1431,Ugz-tNqtRzHQBXe-8jh4AaABAg,firman art,2023-03-15 15:15:39+00:00,kota sangat lemah mungkin tetap tahan buat jepang samping lebih gesit isi minyak banding isi baterai,kota lemah tahan jepang samping gesit isi minyak banding isi baterai,negatif,kota sangat lemah mungkin tetap tahan buat jepang samping lebih gesit isi minyak banding isi baterai
1432,UgzKbw825aaxjmjPIOp4AaABAg,ghazi online,2023-03-15 11:51:54+00:00,bikin tambah muaceet,bikin muaceet,positif,bikin tambah muaceet
1433,UgyeGqkkjN0tSX1DXbR4AaABAg,Vivo Y1t,2023-03-15 10:46:38+00:00,cnbc indonesia reporter adu kok gitu harus tambah semangat masyarakat milik uang cukup belanja uang rodah ekonomi makin cepat putar malah buat orang galau   moga cnbc indonesia ajar lgi reporter   milik rasa optimis dukung ubah indonesia,cnbc indonesia reporter adu semangat masyarakat milik uang belanja uang rodah ekonomi cepat putar orang galau moga cnbc indonesia ajar reporter milik optimis dukung ubah indonesia,negatif,cnbc indonesia reporter adu kok begitu harus tambah semangat masyarakat milik uang cukup belanja uang rodah ekonomi makin cepat putar malah buat orang galau   semoga cnbc indonesia ajar lagi reporter   milik rasa optimis dukung ubah indonesia
1434,UgzMHgbL5yyDhi_ALrN4AaABAg,FFG 902,2023-03-15 08:54:11+00:00,insentif tepat,insentif,netral,insentif tepat
1435,Ugyw3wNDQQZsgaCqFWt4AaABAg,Dimas Putra,2023-03-15 08:44:39+00:00,subsidi motor beda laku kait subsidi motor syarat haru va padahal ngecharge njeglek alas unuk usaha   milik kur cuman tolak belakang   subsidi benar laku,subsidi motor beda laku kait subsidi motor syarat va ngecharge njeglek alas unuk usaha milik kur tolak subsidi laku,negatif,subsidi motor beda laku kait subsidi motor syarat harus va padahal ngecharge njeglek alas unuk usaha   milik kur cuma tolak belakang   subsidi benar laku
1436,UgwiiwY0BnKm9xRrUp14AaABAg,Belang 3,2023-03-15 08:11:05+00:00,desain motor listrikny jelek jelek,desain motor listrikny jelek jelek,negatif,desain motor listrikny jelek jelek
1437,Ugy5v3KLXsdzPnyPewh4AaABAg,Agath PriKs,2023-03-15 07:40:03+00:00,yth   presiden usul   bagemana   kblb kendara motor bas baterai utama untu   jangan batas beli jangan batas laku masa beli sampun maturnuwun pareng,hormat presiden usul bagemana kblb kendara motor bas baterai utama untu batas beli batas laku beli sampun maturnuwun pareng,negatif,yang terhormat   presiden usul   bagemana   kblb kendara motor bas baterai utama untu   jangan batas beli jangan batas laku masa beli sampun maturnuwun pareng
1438,UgyYiOFLoW5VU4cyWsF4AaABAg,Tsa Lee Wo,2023-03-15 07:21:54+00:00,buang duwit rakyat miskin insetif apa bijak   masuk akal buang duwit untung orang kaya,buang duwit rakyat miskin insetif bijak masuk akal buang duwit untung orang,negatif,buang duwit rakyat miskin insetif apa bijak   masuk akal buang duwit untung orang kayak
1439,UgxkEMw2CDtsJHi7eTZ4AaABAg,will smith,2023-03-15 07:01:39+00:00,dlu tunggu masayarakat barang  ,tunggu masyarakat barang,negatif,dulu tunggu masyarakat barang  
1440,UgxvljqyFkbIEoFRzCJ4AaABAg,Zakarias Danujatmiko,2023-03-15 06:50:45+00:00,  hybrid masuk ganjil genap,hybrid masuk ganjil genap,negatif,  hybrid masuk ganjil genap
